"chr","pos","lod"
"A09x7577732","A09",43.68179587,0.169524777069086
"A09x7475257","A09",44.08954163,0.283177670490375
"A09x7427460","A09",44.4977115,0.192111937413358
"A09x7400423","A09",44.90567106,0.120937970828692
"A09x7215343","A09",45.73257856,0.142097691368804
"A09x7054352","A09",46.13967562,0.129991136713528
"A09x7013962","A09",48.28787006,0.1361639293699
"A09x6948462","A09",48.69496713,0.0458018900170885
"A09x6889522","A09",49.52187462,0.068446705152553
"A09x6657963","A09",49.92962372,0.144133738133405
"A09x6647183","A09",50.75653121,0.215274523965405
"A09x6605945","A09",51.16449077,0.391723052325005
"A09x6540383","A09",51.57245033,0.495482503477376
"A09x6482659","A09",52.39935782,0.476203782397931
"A09x6441548","A09",52.80731738,0.58122500831459
"A09x8113371","A09",53.21548724,0.416822206382989
"A09x8395309","A09",53.62365711,0.3456903206052
"A09x8613899","A09",54.03182698,0.462299101370149
"A09x8754478","A09",54.4399971,0.284089842520387
"A09x9024802","A09",54.84765465,0.291491666882195
"A09x9319909","A09",55.25540087,0.300781861740688
"A09x9450643","A09",56.51085029,0.23657946124132
"A09x9943065","A09",57.33732678,0.410610151107136
"A09x10412152","A09",57.74528634,0.630026762724583
"A09x10480739","A09",58.1532459,0.799102045035767
"A09x10528983","A09",58.98015339,0.770595422118646
"A09x10648753","A09",59.38790264,0.770589211640129
"A09x10690045","A09",60.21459627,0.703804567578203
"A09x10765154","A09",61.04107624,0.579484398689999
"A09x10855154","A09",61.86737593,0.502348985541687
"A09x10892583","A09",62.27512552,0.378600465196854
"A09x10932468","A09",63.10163907,0.384889880165503
"A09x10979146","A09",63.50959882,0.348410738529424
"A09x11144567","A09",63.91776869,0.259988460314275
"A09x11485309","A09",64.32572825,0.168630337807542
"A09x11922390","A09",65.15220447,0.26447760790137
"A09x12890329","A09",66.40819296,0.227773063692752
"A09x13480107","A09",66.81593872,0.258553641890273
"A09x13903113","A09",67.22410859,0.267409359702043
"A09x14125759","A09",67.63227846,0.218152521508472
"A09x14278053","A09",68.04044833,0.0973914766050825
"A09x14328090","A09",68.44861819,0.126328715370221
"A09x14496888","A09",68.85678806,0.1045974341869
"A09x18372050","A09",69.26495793,0.173944620085223
"A09x18352859","A09",69.6731278,0.153235081994353
"A09x17690478","A09",70.08129766,0.145121649294452
"A09x17079326","A09",70.48946753,0.251701904329565
"A09x16619967","A09",70.89721329,0.251711219494979
"A09x20118570","A09",72.15341935,0.168499742793045
"A09x20394478","A09",72.56116511,0.245719967939834
"A09x20757628","A09",72.96933498,0.160042239205382
"A09x21287795","A09",73.37750485,0.0822510030145054
"A09x21954187","A09",73.78567471,0.0262281890046552
"A09x22639439","A09",74.19384458,0.0293973960118308
"A09x22943527","A09",74.60201445,0.00737958824990415
"A09x23190006","A09",75.01018439,0.00591735632818313
"A09x23599860","A09",75.41840754,0.0245583229981037
"A09x23781439","A09",75.41840859,0.024558337838215
"A09x23926171","A09",76.24493796,0.0145246694432046
"A09x24349822","A09",77.07163178,0.0115180049835146
"A09x24621127","A09",77.47959133,0.0250432359495676
"A09x24637452","A09",77.88755089,0.0345945641484491
"A09x24935905","A09",78.71424452,0.070595654139197
"A09x25090266","A09",79.54093815,0.258121018743537
"A09x25169141","A09",79.94889771,0.149390063047633
"A09x25227280","A09",80.35706758,0.238022254637116
"A09x25294136","A09",80.76523744,0.225532474398193
"A09x25515911","A09",81.17340731,0.295501582402068
"A09x25626391","A09",81.58136687,0.310706146388043
"A09x25735582","A09",82.40827436,0.142694688988541
"A09x25757167","A09",82.81623392,0.121574754774002
"A09x26620819","A09",83.22440378,0.0671353758702367
"A09x26983449","A09",83.63257365,0.0867797765451428
"A09x27136204","A09",84.04074352,0.0960865081268878
"A09x27179540","A09",84.44891339,0.0722802273510297
"A09x27304127","A09",84.85708325,0.121319661703524
"A09x27357689","A09",85.26504281,0.0976984076091298
"A09x27580206","A09",86.09151904,0.170224268253207
"A09x27954383","A09",87.34750752,0.153703965275213
"A09x28185177","A09",87.75525329,0.173506487579544
"A09x28281793","A09",88.16342315,0.173510630728373
"A09x28366447","A09",88.57159302,0.19485594845267
"A09x28540871","A09",88.97976289,0.272731362768127
"A09x28737750","A09",89.38793276,0.26209511593143
"A09x28762094","A09",89.79610262,0.26210447332079
"A09x28846919","A09",90.20427249,0.364204095548558
"A09x28911244","A09",90.61244236,0.313054429266458
"A09x28927320","A09",91.02061222,0.25480143937591
"A09x29142734","A09",91.42857178,0.266540362140574
"A09x29513029","A09",92.25526458,0.0724161986469483
"A09x29638338","A09",93.0835993,0.247348053213301
"A09x29718917","A09",93.4921685,0.259157243399017
"A09x29736789","A09",94.32028338,0.323329539508336
"A09x29800389","A09",95.57872475,0.14070068918852
"A09x29836334","A09",95.98729048,0.207102956381476
"A09x29934566","A09",96.39628072,0.197897703870041
"A09x29985435","A09",96.80527134,0.316788957286178
"A09x30032517","A09",97.21405125,0.255420639510078
"A09x30115224","A09",98.04259859,0.18484476211691
"A09x30308238","A09",98.4513785,0.315157834605913
"A09x30503469","A09",98.86015841,0.343197572530926
"A09x30589236","A09",99.68870575,0.541045716990851
"A09x30681878","A09",100.0974857,0.375080153912506
"A09x30766534","A09",100.5060176,0.282290365305983
"A09x30921731","A09",101.8323871,0.437165565015306
"A09x31113981","A09",103.1585379,0.239470344227499
"A09x31260039","A09",103.9861868,0.520621405932445
"A09x31430368","A09",105.2444123,0.842303894075513
"A09x31601234","A09",106.0706734,1.05495658057163
"A09x31617570","A09",106.8973671,0.539735476579494
"A09x31660053","A09",107.3053266,0.627928674294736
"A09x31696187","A09",107.7134965,0.434189955225179
"A09x31812415","A09",108.1216664,0.545904519718164
"A09x31921099","A09",108.5298362,0.456201482241028
"A09x31997335","A09",108.9380061,0.690645756477039
"A09x32028764","A09",109.346176,0.537767403780862
"A09x32040281","A09",109.7543458,0.571284398106769
"A09x32085923","A09",110.1625157,0.531518886059871
"A09x32173694","A09",110.5702616,0.531506006749908
"A09x32285047","A09",111.8262005,0.262529093146156
"A09x32346664","A09",112.2337362,0.289457883597947
"A09x32372540","A09",113.0603833,0.201614851362166
"A09x32415670","A09",113.468343,0.324630707593883
"A09x32517386","A09",113.8765129,0.209294533879387
"A09x32702765","A09",114.2844724,0.167328201788109
"A09x32810744","A09",115.1113783,0.224045948257896
"A09x32890600","A09",115.5191266,0.238674228491476
"A09x33224026","A09",116.3476042,0.378652427025742
"A09x33235210","A09",117.1750725,0.302955233926724
"A09x33350912","A09",118.0035487,0.407081415185417
"A09x33596443","A09",118.4116238,0.500162361899498
"A09x33669412","A09",118.8206839,0.51177730682673
"A09x33792799","A09",119.228655,0.765809567622682
"A09x34073135","A09",121.8444208,0.681714770416505
"A09x34104329","A09",121.8444219,0.681716436043303
"A09x34062542","A09",122.2534026,0.803551780435527
"A09x34033781","A09",122.6622125,0.675231772749413
"A09x33896102","A09",123.0539271,0.631182888448194
"A09x34161171","A09",125.5747333,1.36042852303422
"A09x34261192","A09",126.7635622,1.31064919825283
"A09x34280767","A09",127.5912013,1.21065096737846
"A09x34427671","A09",129.2908874,1.4930246378043
"A09x34452870","A09",129.6984429,1.79754020174983
"A09x34631295","A09",131.8462454,1.14020290728877
"A09x34680352","A09",132.6720621,1.34671614508363
"A09x34729051","A09",133.4986023,2.10397116925716
"A09x34851227","A09",133.9063516,1.74597381275578
"A09x35068513","A09",134.7332591,1.7223561404663
"A09x35198573","A09",135.1412187,1.3989354966634
"A09x35286062","A09",135.5491782,1.13846691717981
"A09x35409316","A09",136.3760857,1.19098865307532
"A09x35597907","A09",136.7840453,1.14588205542805
"A09x35791550","A09",137.1922159,1.14586274052161
"A09x36038604","A09",137.5988172,0.974961334650402
"A09x36211213","A09",138.0069885,0.772781348876379
"A09x36240693","A09",138.4135897,0.924980333866557
"A09x36262466","A09",138.8217604,1.14884728507704
"A09x36329115","A09",139.2299303,0.990488697761464
"A09x36533683","A09",139.637676,1.12640870127581
"A09x36608807","A09",140.8938818,0.962560124849432
"A09x36736945","A09",141.3016276,1.10357976379402
"A09x36667126","A09",141.7097974,0.8293522523511
"A09x37055760","A09",142.1173256,0.669834370213295
"A09x37134459","A09",143.8135914,0.453547809691401
"A09x37142610","A09",144.6390513,0.364145373998497
"A09x37230832","A09",145.0470116,0.213091944622192
"A09x37371713","A09",145.4544059,0.331274404797426
"A09x37432892","A09",145.8621521,0.257655285985578
"A09x37550079","A09",147.1181406,0.273436410803839
"A09x37679372","A09",147.9446168,0.15266759578293
"A09x37863136","A09",148.3525764,0.152657811694809
"A09x38067529","A09",148.7607719,0.1100167074284
"A09x38178258","A09",148.7607729,0.110016769072388
"A09x38266227","A09",149.1689684,0.048518877855571
"A09x38352959","A09",149.5771383,0.0600523120134824
"A09x38542059","A09",149.9853082,0.027102836798889
"A09x38599148","A09",150.3934781,0.060482306913741
"A09x38655596","A09",150.8016481,0.0929711358511724
"A09x38755395","A09",151.1846065,0.0579921368734801
"A10x3289895","A10",0,0.429637622836395
"A10x3451750","A10",0.382984245,0.466580717525289
"A10x3167808","A10",0.382985295,0.466580953392196
"A10x3141902","A10",0.791180731,0.484280267637331
"A10x3102185","A10",1.198926583,0.600526736658878
"A10x2853793","A10",2.45513264,0.563194209294323
"A10x2778665","A10",2.862878402,0.453862044110849
"A10x2741921","A10",3.270837966,0.511143132903669
"A10x2712237","A10",4.096868903,0.635591375012098
"A10x2607953","A10",6.244023564,0.188957637564158
"A10x2650443","A10",6.244024614,0.188957694983543
"A10x2563821","A10",6.652333653,0.213904401581431
"A10x2509273","A10",7.060503553,0.239501308429055
"A10x2471393","A10",7.46867342,0.289416105662212
"A10x2451451","A10",7.876843288,0.183079548456021
"A10x2347315","A10",8.284802843,0.205035477766671
"A10x2295144","A10",9.111710338,0.375376319443831
"A10x2285628","A10",9.519459583,0.537994567017591
"A10x2281252","A10",10.34636708,0.639193309452708
"A10x2215418","A10",10.75390253,0.808439898705899
"A10x2190361","A10",12.01010859,0.981274717935179
"A10x2113160","A10",12.41785435,0.953481021233529
"A10x2044606","A10",12.82602422,0.905371678676687
"A10x2007515","A10",13.23398378,1.13037027766299
"A10x1978115","A10",14.06089127,0.713712354618991
"A10x1911647","A10",14.46864051,0.704982260343854
"A10x1904122","A10",15.29554801,0.766984127064376
"A10x1873199","A10",15.70350757,0.529011450592975
"A10x1823015","A10",16.11167743,0.46650563442472
"A10x1742058","A10",16.5198473,0.489566333048373
"A10x1631569","A10",16.92780686,0.447962968117622
"A10x1623273","A10",17.75438048,0.571645099620667
"A10x1374109","A10",18.81705103,0.497084453235516
"A10x1333179","A10",20.31531432,0.439274384921305
"A10x1210725","A10",20.72294017,0.697247693584188
"A10x908379","A10",21.13111004,0.526953852685097
"A10x546716","A10",21.53927913,0.661018812031244
"A10x3856204","A10",21.94723869,0.634310512483637
"A10x4330206","A10",22.77414626,0.564056952640385
"A10x4579597","A10",23.18215832,0.440803855566685
"A10x4765300","A10",23.18215937,0.440803969586369
"A10x5310455","A10",24.00890259,0.528937534448545
"A10x5441591","A10",24.41686233,0.460970719111998
"A10x5702506","A10",24.82503226,0.681748973644176
"A10x5882845","A10",25.23328356,0.718125698617598
"A10x6123804","A10",25.23328461,0.718126183547014
"A10x6430440","A10",26.48912373,0.777317051012915
"A10x6527627","A10",26.89686978,0.928003397493399
"A10x6626061","A10",27.30461555,1.01874093593324
"A10x6937636","A10",28.56060404,0.505516746576035
"A10x7019047","A10",29.38664899,0.499228268059085
"A10x7066041","A10",30.64241992,0.298945539607132
"A10x7116906","A10",31.46889614,0.216441922533534
"A10x7124005","A10",31.8768557,0.0854346033287356
"A10x7207245","A10",32.28502557,0.0466580573295232
"A10x7375469","A10",32.69319544,0.00885964901712555
"A10x7420243","A10",33.1013653,0.014587292547418
"A10x7547315","A10",33.50953517,0.0442478795671661
"A10x7550539","A10",33.91770504,0.013074834317365
"A10x7761819","A10",34.3258749,0.000970667058396657
"A10x7916185","A10",34.73404477,5.2700787023241e-06
"A10x8046388","A10",35.14221464,0.00162216294154405
"A10x8155487","A10",35.55038451,0.0189810306308686
"A10x8358832","A10",35.95855437,0.0208719259970849
"A10x8389022","A10",36.36672424,0.0387034988470418
"A10x8402085","A10",36.77489411,0.0968799257770456
"A10x8448374","A10",37.18306398,0.0678601320764756
"A10x8474047","A10",37.59080974,0.0331092731190381
"A10x8641670","A10",38.84701579,0.0564840603423704
"A10x8774086","A10",39.25476155,0.166739308741739
"A10x8912594","A10",39.66293142,0.161123760590272
"A10x8935010","A10",40.07110129,0.170754635556875
"A10x9126825","A10",40.47927116,0.119382298984902
"A10x9187380","A10",40.88744103,0.179285667836893
"A10x9377221","A10",41.29540058,0.144530840082439
"A10x9620339","A10",42.12209422,0.211596155426065
"A10x9834804","A10",42.94835658,0.204884204726937
"A10x10291096","A10",44.20402886,0.456905180579497
"A10x10663602","A10",45.22119189,0.471848799173756
"A10x10755931","A10",46.23878949,0.538170946435258
"A10x10801873","A10",46.6466537,0.645556284167299
"A10x10829975","A10",47.05439989,0.393847402898984
"A10x11339680","A10",48.3099487,0.624903197985731
"A10x11176662","A10",48.30994975,0.62490155994422
"A10x11003303","A10",48.71713057,0.564649668434413
"A10x11427369","A10",50.41254365,0.379383253575128
"A10x11723254","A10",52.56005063,0.414214569291545
"A10x11852674","A10",52.96671657,0.36689393028314
"A10x11955526","A10",54.66275685,0.163478208085536
"A10x12093873","A10",55.9182993,0.0605548311299913
"A10x12178600","A10",56.32604507,0.0253165477777202
"A10x12217385","A10",56.73421494,0.0166642649446658
"A10x12262515","A10",57.14238481,0.00143017632208853
"A10x12302999","A10",57.55055467,0.000213086636819071
"A10x12382013","A10",57.95872454,0.0385517708125462
"A10x12482693","A10",58.36689441,0.028928223746675
"A10x12500636","A10",58.77506507,0.0620611881341233
"A10x12530975","A10",59.18166634,0.0373729266914893
"A10x12553762","A10",59.58983758,0.0330281108942074
"A10x12574844","A10",59.99622855,0.0564062840803956
"A10x12582126","A10",60.82313685,0.180822445564388
"A10x12634808","A10",61.23109641,0.0842946707433043
"A10x12674458","A10",61.63926628,0.0446747947335382
"A10x12824921","A10",62.04743615,0.00785675020324561
"A10x12869963","A10",62.45518191,2.79688720183913e-07
"A10x12980681","A10",63.71138796,0.0515658740561378
"A10x12998696","A10",64.11892342,0.0336332510214845
"A10x13111909","A10",64.94561705,0.120152146433526
"A10x13186897","A10",65.77231068,0.13241360662667
"A10x13268332","A10",66.18027024,0.0941226073377948
"A10x13283694","A10",66.5884401,0.112296560283795
"A10x13298095","A10",66.99660997,0.034620003610172
"A10x13355123","A10",67.40456953,0.00412254119248701
"A10x13422306","A10",68.23147702,0.00121680704239679
"A10x13439415","A10",68.63879511,0.000791015137821205
"A10x13468183","A10",70.33528193,0.0835451393301696
"A10x13498852","A10",70.74281033,0.135239339092465
"A10x13499765","A10",71.1505561,0.237173020974808
"A10x13525927","A10",72.40632342,0.0166508492407615
"A10x13580234","A10",73.66209073,0.0184258057786622
"A10x13586998","A10",74.0698365,0.0862584462607572
"A10x13629338","A10",74.47779605,0.139236216152455
"A10x13783386","A10",75.30470355,0.152381338987198
"A10x13794350","A10",75.7126631,0.22340213205905
"A10x13834694","A10",76.12083297,0.136517405067792
"A10x14015900","A10",76.52900284,0.235845950222568
"A10x14030028","A10",76.93717271,0.14837510966592
"A10x14034547","A10",77.34534238,0.188190860651531
"A10x14066488","A10",77.75351225,0.140544419203422
"A10x14121561","A10",78.16104065,0.0840790586102287
"A10x14153811","A10",79.85752726,0.0710953361518705
"A10x14185424","A10",80.26505566,0.0593246558202623
"A10x14220630","A10",80.67322553,0.0730570075602941
"A10x14251349","A10",81.0813954,0.0343785727377224
"A10x14408017","A10",81.48914116,0.0451834649848024
"A10x14440359","A10",82.74534722,0.171949654417318
"A10x14515482","A10",83.15309298,0.137923095426288
"A10x14527634","A10",83.56126285,0.171439031926099
"A10x14533000","A10",83.96943271,0.1604821308147
"A10x14559229","A10",84.37760258,0.126659862190593
"A10x14587447","A10",84.78577245,0.0913411796942967
"A10x14650219","A10",85.19373201,0.0494184828310154
"A10x14785147","A10",86.0206395,0.0206690255107276
"A10x14810423","A10",86.42859906,0.0107339573156366
"A10x14814668","A10",86.83676892,0.0401323751618747
"A10x14870553","A10",87.24483943,0.0171585156483616
"A10x14953646","A10",87.84966469,0.0284886754429579
"A10x15048887","A10",89.75811473,0.0555255661435012
"A10x15164366","A10",90.58361174,0.104062861888451
"A10x15242088","A10",92.27987713,0.414869849291023
"A10x15265790","A10",92.68719522,0.494309918269522
"A10x15421478","A10",93.51410272,0.445677024076588
"A10x15562247","A10",93.92206227,0.568426883152256
"A10x15645913","A10",94.33023214,0.622120605497571
"A10x15647704","A10",94.7381917,0.524664248671769
"A10x15677138","A10",95.56478837,0.345806580780391
"A10x15703794","A10",96.58217068,0.394685712840641
"A10x15770794","A10",97.59976882,0.402281587484993
"A10x15869982","A10",98.00763303,0.618596712745415
"A10x15946324","A10",98.41580258,0.628988556940811
"A10x16027718","A10",98.82397245,0.589342587674111
"A10x16080749","A10",99.23214232,0.395410372087753
"A10x16115802","A10",99.64031219,0.454195186703487
"A10x16192145","A10",100.0484821,0.426229520529176
"A10x16232867","A10",100.4566519,0.420680891201755
"A10x16280379","A10",100.8648219,0.461456627433392
"A10x16318399","A10",101.2477804,0.425849507301109
