"chr","bin.start","bin.end","tx_name"
"A06",13863163,14175900,"Bra010068"
"A06",14266892,14454466,"Bra010085"
"A06",14266892,14454466,"Bra010086"
"A06",14266892,14454466,"Bra010088"
"A06",14266892,14454466,"Bra010093"
"A06",14266892,14454466,"Bra010094"
"A06",14266892,14454466,"Bra010095"
"A06",14266892,14454466,"Bra010097"
"A06",14266892,14454466,"Bra010098"
"A06",14266892,14454466,"Bra010101"
"A06",14266892,14454466,"Bra010103"
"A06",14266892,14454466,"Bra010104"
"A06",14266892,14454466,"Bra010106"
"A06",14266892,14454466,"Bra010107"
"A06",14266892,14454466,"Bra010108"
"A06",14266892,14454466,"Bra010109"
"A06",14536057,15321640,"Bra010121"
"A06",14536057,15321640,"Bra010123"
"A06",14536057,15321640,"Bra010125"
"A06",14536057,15321640,"Bra010126"
"A06",14536057,15321640,"Bra010132"
"A06",14536057,15321640,"Bra010133"
"A06",14536057,15321640,"Bra010135"
"A06",14536057,15321640,"Bra010136"
"A06",14536057,15321640,"Bra038600"
"A06",14536057,15321640,"Bra038602"
"A06",14536057,15321640,"Bra038606"
"A06",14536057,15321640,"Bra038607"
"A06",14536057,15321640,"Bra038609"
"A06",14536057,15321640,"Bra038612"
"A06",14536057,15321640,"Bra038614"
"A06",14536057,15321640,"Bra038616"
"A06",14536057,15321640,"Bra038617"
"A06",14536057,15321640,"Bra038618"
"A06",14536057,15321640,"Bra038620"
"A06",14536057,15321640,"Bra038621"
"A06",14536057,15321640,"Bra038622"
"A06",14536057,15321640,"Bra038624"
"A06",14536057,15321640,"Bra038625_Bra038626"
"A06",14536057,15321640,"Bra038627"
"A06",14536057,15321640,"Bra038628"
"A06",14536057,15321640,"Bra038632"
"A06",14536057,15321640,"Bra038636"
"A06",14536057,15321640,"Bra038638"
"A06",14536057,15321640,"Bra038641"
"A06",14536057,15321640,"Bra038643"
"A06",14536057,15321640,"Bra038648"
"A06",14536057,15321640,"Bra038649"
"A06",14536057,15321640,"Bra038650"
"A06",14536057,15321640,"Bra038652"
"A06",14536057,15321640,"Bra038653"
"A06",14536057,15321640,"Bra038655"
"A06",14536057,15321640,"Bra038658"
"A06",14536057,15321640,"Bra038659"
"A06",14536057,15321640,"Bra038660"
"A06",14536057,15321640,"Bra038663"
"A06",14536057,15321640,"Bra024239"
"A06",14536057,15321640,"Bra024242"
"A06",14536057,15321640,"Bra024243"
"A06",14536057,15321640,"Bra101344"
"A06",14536057,15321640,"Bra024245"
"A06",14536057,15321640,"Bra024247"
"A06",14536057,15321640,"Bra024250"
"A06",14536057,15321640,"Bra024251"
"A06",14536057,15321640,"Bra024252"
"A06",14536057,15321640,"Bra024254"
"A06",14536057,15321640,"Bra024258"
"A06",14536057,15321640,"Bra101345"
"A06",14536057,15321640,"Bra024259"
"A06",14536057,15321640,"Bra024261"
"A06",14536057,15321640,"Bra024262"
"A06",14536057,15321640,"Bra024263"
"A06",14536057,15321640,"Bra024264"
"A06",14536057,15321640,"Bra024265"
"A06",14536057,15321640,"Bra024266"
"A06",14536057,15321640,"Bra024267"
"A06",14536057,15321640,"Bra024268"
"A06",14536057,15321640,"Bra024269"
"A06",14536057,15321640,"Bra024270"
"A06",14536057,15321640,"Bra024271"
"A06",14536057,15321640,"Bra024273"
"A06",14536057,15321640,"Bra024276"
"A06",14536057,15321640,"Bra024278"
"A06",14536057,15321640,"Bra024282"
"A06",15359475,15525119,"Bra024286"
"A06",15359475,15525119,"Bra024287"
"A06",15359475,15525119,"Bra024288"
"A06",15359475,15525119,"Bra024289"
"A06",15359475,15525119,"Bra024295"
"A06",15359475,15525119,"Bra024296"
"A06",15359475,15525119,"Bra024300"
"A06",15359475,15525119,"Bra024305"
"A06",15359475,15525119,"Bra101347"
"A06",15359475,15525119,"Bra024307"
"A06",15359475,15525119,"Bra024308"
"A06",15359475,15525119,"Bra024309"
"A06",15359475,15525119,"Bra024310"
"A06",15359475,15525119,"Bra024311"
"A06",15359475,15525119,"Bra101348"
"A06",15359475,15525119,"Bra024312"
"A06",15359475,15525119,"Bra024313"
"A06",15359475,15525119,"Bra024318"
"A06",15609815,15627042,"Bra024327"
"A06",15609815,15627042,"Bra024331"
"A06",15633539,15656613,"Bra024333"
"A06",15633539,15656613,"Bra024337"
"A06",15666936,15746062,"Bra024342"
"A06",15666936,15746062,"Bra024343"
"A06",15666936,15746062,"Bra024344"
"A06",15666936,15746062,"Bra024347"
"A06",15666936,15746062,"Bra024348"
"A06",15666936,15746062,"Bra024352"
"A06",15754091,16039105,"Bra024355"
"A06",15754091,16039105,"Bra101356"
"A06",15754091,16039105,"Bra101357"
"A06",15754091,16039105,"Bra101358"
"A06",15754091,16039105,"Bra024359"
"A06",15754091,16039105,"Bra024360"
"A06",15754091,16039105,"Bra024363"
"A06",15754091,16039105,"Bra024364"
"A06",15754091,16039105,"Bra024369"
"A06",15754091,16039105,"Bra024370"
"A06",15754091,16039105,"Bra024372"
"A06",15754091,16039105,"Bra024374"
"A06",15754091,16039105,"Bra024376"
"A06",15754091,16039105,"Bra024377"
"A06",15754091,16039105,"Bra024379"
"A06",15754091,16039105,"Bra024380"
"A06",15754091,16039105,"Bra024381"
"A06",15754091,16039105,"Bra024383"
"A06",15754091,16039105,"Bra024384"
"A06",15754091,16039105,"Bra024387"
"A06",16046819,16078474,"Bra024390"
"A06",16046819,16078474,"Bra101361"
"A06",16046819,16078474,"Bra024393"
"A06",16131309,16413651,"Bra024402"
"A06",16131309,16413651,"Bra024405"
"A06",16131309,16413651,"Bra024409"
"A06",16131309,16413651,"Bra024411"
"A06",16131309,16413651,"Bra024412"
"A06",16131309,16413651,"Bra024416"
"A06",16131309,16413651,"Bra024420"
"A06",16131309,16413651,"Bra024421"
"A06",16131309,16413651,"Bra024422"
"A06",16131309,16413651,"Bra024423"
"A06",16131309,16413651,"Bra024424"
"A06",16131309,16413651,"Bra024429"
"A06",16131309,16413651,"Bra024437"
"A06",16131309,16413651,"Bra024439"
"A06",16131309,16413651,"Bra024440"
"A06",16131309,16413651,"Bra024442"
"A06",16131309,16413651,"Bra024443"
"A06",16131309,16413651,"Bra024444"
"A06",16441144,16592592,"Bra024449"
"A06",16441144,16592592,"Bra024451"
"A06",16441144,16592592,"Bra024452"
"A06",16441144,16592592,"Bra024456"
"A06",16441144,16592592,"Bra024457"
"A06",16441144,16592592,"Bra024458"
"A06",16441144,16592592,"Bra024459"
"A06",16441144,16592592,"Bra024460"
"A06",16441144,16592592,"Bra024463"
"A06",16441144,16592592,"Bra024464"
"A06",16441144,16592592,"Bra024465"
"A06",16441144,16592592,"Bra101365"
"A06",16441144,16592592,"Bra024468"
"A06",16441144,16592592,"Bra024470"
"A06",16625803,16835486,"Bra024476"
"A06",16625803,16835486,"Bra101366"
"A06",16625803,16835486,"Bra024480"
"A06",16625803,16835486,"Bra024481"
"A06",16625803,16835486,"Bra024482"
"A06",16625803,16835486,"Bra024483"
"A06",16625803,16835486,"Bra024484"
"A06",16625803,16835486,"Bra024490"
"A06",16625803,16835486,"Bra024491"
"A06",16625803,16835486,"Bra024495"
"A06",16848207,16863325,"Bra024499"
"A06",16848207,16863325,"Bra024501"
"A06",16848207,16863325,"Bra024502"
"A06",16866059,16961137,"Bra024504"
"A06",16866059,16961137,"Bra101368"
"A06",16866059,16961137,"Bra024506"
"A06",16866059,16961137,"Bra024507"
"A06",16866059,16961137,"Bra024508"
"A06",16866059,16961137,"Bra024509"
"A06",16866059,16961137,"Bra101369"
"A06",16866059,16961137,"Bra101370"
"A06",16866059,16961137,"Bra024511"
"A06",16961974,17082506,"Bra024514"
"A06",16961974,17082506,"Bra024516"
"A06",16961974,17082506,"Bra009648"
"A06",16961974,17082506,"Bra009649"
"A06",16961974,17082506,"Bra009653"
"A06",16961974,17082506,"Bra009654"
"A06",16961974,17082506,"Bra009655"
"A06",16961974,17082506,"Bra009656"
"A06",16961974,17082506,"Bra009660"
"A06",16961974,17082506,"Bra009661"
"A06",16961974,17082506,"Bra009662"
"A06",16961974,17082506,"Bra009663"
"A06",16961974,17082506,"Bra009664"
"A06",16961974,17082506,"Bra009666"
"A06",16961974,17082506,"Bra009669"
"A06",17087959,17270378,"Bra009672"
"A06",17087959,17270378,"Bra009674"
"A06",17087959,17270378,"Bra009675"
"A06",17087959,17270378,"Bra009677"
"A06",17087959,17270378,"Bra009678"
"A06",17087959,17270378,"Bra009679"
"A06",17087959,17270378,"Bra101372"
"A06",17087959,17270378,"Bra009681"
"A06",17087959,17270378,"Bra009683"
"A06",17087959,17270378,"Bra009684"
"A06",17087959,17270378,"Bra009685"
"A06",17087959,17270378,"Bra009686"
"A06",17087959,17270378,"Bra009688"
"A06",17087959,17270378,"Bra009690"
"A06",17087959,17270378,"Bra009691"
"A06",17087959,17270378,"Bra009694"
"A06",17087959,17270378,"Bra009697"
"A06",17087959,17270378,"Bra009698"
"A06",17087959,17270378,"Bra009699"
"A06",17087959,17270378,"Bra009700"
"A06",17087959,17270378,"Bra009701"
"A06",17087959,17270378,"Bra009704"
"A06",17273011,17455108,"Bra009706"
"A06",17273011,17455108,"Bra009707"
"A06",17273011,17455108,"Bra009708"
"A06",17273011,17455108,"Bra009711"
"A06",17273011,17455108,"Bra009715"
"A06",17273011,17455108,"Bra101373"
"A06",17273011,17455108,"Bra009716"
"A06",17273011,17455108,"Bra101374"
"A06",17273011,17455108,"Bra009718"
"A06",17273011,17455108,"Bra101375"
"A06",17273011,17455108,"Bra101376"
"A06",17273011,17455108,"Bra009719"
"A06",17273011,17455108,"Bra009720"
"A06",17273011,17455108,"Bra009721"
"A06",17464290,17469298,"Bra009724"
"A06",17548000,17624068,"Bra009738"
"A06",17548000,17624068,"Bra009740"
"A06",17548000,17624068,"Bra009742"
"A06",17548000,17624068,"Bra009743"
"A06",17548000,17624068,"Bra009744"
"A06",17548000,17624068,"Bra009745"
"A06",17548000,17624068,"Bra009746"
"A06",17548000,17624068,"Bra009749"
"A06",17624756,17724592,"Bra009751"
"A06",17624756,17724592,"Bra009752"
"A06",17624756,17724592,"Bra009757"
"A06",17624756,17724592,"Bra009758"
"A06",17624756,17724592,"Bra009759"
"A06",17624756,17724592,"Bra009760"
"A06",17624756,17724592,"Bra009761"
"A06",17624756,17724592,"Bra009762"
"A06",17624756,17724592,"Bra009763"
"A06",17624756,17724592,"Bra009764"
"A06",17624756,17724592,"Bra009765"
"A06",17624756,17724592,"Bra009766"
"A06",17724640,18025404,"Bra009768"
"A06",17724640,18025404,"Bra009770"
"A06",17724640,18025404,"Bra009772"
"A06",17724640,18025404,"Bra009773"
"A06",17724640,18025404,"Bra009774"
"A06",17724640,18025404,"Bra009775"
"A06",17724640,18025404,"Bra009778"
"A06",17724640,18025404,"Bra009780"
"A06",17724640,18025404,"Bra009781"
"A06",17724640,18025404,"Bra009783"
"A06",17724640,18025404,"Bra009786"
"A06",17724640,18025404,"Bra009789"
"A06",17724640,18025404,"Bra009790"
"A06",17724640,18025404,"Bra009791"
"A06",17724640,18025404,"Bra009794"
"A06",17724640,18025404,"Bra009797"
"A06",17724640,18025404,"Bra009798"
"A06",17724640,18025404,"Bra009800"
"A06",17724640,18025404,"Bra009802"
"A06",17724640,18025404,"Bra009803"
"A06",17724640,18025404,"Bra009806"
"A06",18062281,18252618,"Bra009815"
"A06",18062281,18252618,"Bra101381"
"A06",18062281,18252618,"Bra101382"
"A06",18062281,18252618,"Bra009818"
"A06",18062281,18252618,"Bra009820"
"A06",18062281,18252618,"Bra009824"
"A06",18062281,18252618,"Bra009827"
"A06",18062281,18252618,"Bra009828"
"A06",18062281,18252618,"Bra009832"
"A06",18062281,18252618,"Bra009835"
"A06",18062281,18252618,"Bra009836"
"A06",18062281,18252618,"Bra009839"
"A06",18062281,18252618,"Bra009842"
"A06",18253207,18258572,"Bra009843"
"A06",18273708,18293743,"Bra009846"
"A06",18273708,18293743,"Bra009848"
"A06",18273708,18293743,"Bra009849"
"A06",18273708,18293743,"Bra009853"
"A06",18298899,18786459,"Bra009854"
"A06",18298899,18786459,"Bra009855"
"A06",18298899,18786459,"Bra009856"
"A06",18298899,18786459,"Bra009858"
"A06",18298899,18786459,"Bra009859"
"A06",18298899,18786459,"Bra009860"
"A06",18298899,18786459,"Bra009862"
"A06",18298899,18786459,"Bra009863"
"A06",18298899,18786459,"Bra009864"
"A06",18298899,18786459,"Bra009865"
"A06",18298899,18786459,"Bra009870"
"A06",18298899,18786459,"Bra009873"
"A06",18298899,18786459,"Bra009875"
"A06",18298899,18786459,"Bra009877"
"A06",18298899,18786459,"Bra009878"
"A06",18298899,18786459,"Bra009879"
"A06",18298899,18786459,"Bra009881"
"A06",18298899,18786459,"Bra009883"
"A06",18298899,18786459,"Bra009885"
"A06",18298899,18786459,"Bra009887"
"A06",18298899,18786459,"Bra009888"
"A06",18298899,18786459,"Bra009889"
"A06",18298899,18786459,"Bra009890"
"A06",18298899,18786459,"Bra009896"
"A06",18298899,18786459,"Bra009900"
"A06",18298899,18786459,"Bra009907"
"A06",18298899,18786459,"Bra009908"
"A06",18298899,18786459,"Bra009910"
"A06",18298899,18786459,"Bra009912"
"A06",18298899,18786459,"Bra009916"
"A06",18298899,18786459,"Bra009917"
"A06",18298899,18786459,"Bra009918"
"A06",18298899,18786459,"Bra009930"
"A06",18298899,18786459,"Bra009932"
"A06",18298899,18786459,"Bra009933"
"A06",18834381,18904522,"Bra009940"
"A06",18834381,18904522,"Bra101383"
"A06",18834381,18904522,"Bra009942"
"A06",18834381,18904522,"Bra009943"
"A06",18834381,18904522,"Bra009944"
"A06",18834381,18904522,"Bra009945"
"A06",18834381,18904522,"Bra009946"
"A06",18834381,18904522,"Bra009950"
"A06",18834381,18904522,"Bra101385"
"A06",18834381,18904522,"Bra009951"
"A06",18834381,18904522,"Bra009952"
"A06",18916118,19003716,"Bra009956"
"A06",18916118,19003716,"Bra009957"
"A06",18916118,19003716,"Bra009958"
"A06",18916118,19003716,"Bra009959"
"A06",18916118,19003716,"Bra009960"
"A06",18916118,19003716,"Bra101386"
"A06",18916118,19003716,"Bra009961"
"A06",18916118,19003716,"Bra009962"
"A06",18916118,19003716,"Bra009963"
"A06",18916118,19003716,"Bra009964"
"A06",18916118,19003716,"Bra009968"
"A06",19003812,19015345,"Bra009970"
"A06",19003812,19015345,"Bra009971"
"A06",19003812,19015345,"Bra009972"
"A06",19056383,19058672,"Bra009978"
"A06",19065076,19087969,"Bra009983"
"A06",19065076,19087969,"Bra009985"
"A06",19065076,19087969,"Bra009986"
"A06",19090679,19281836,"Bra009989"
"A06",19090679,19281836,"Bra009990"
"A06",19090679,19281836,"Bra009993"
"A06",19090679,19281836,"Bra009994"
"A06",19090679,19281836,"Bra009995"
"A06",19090679,19281836,"Bra101387"
"A06",19090679,19281836,"Bra009997"
"A06",19090679,19281836,"Bra009999"
"A06",19090679,19281836,"Bra010001"
"A06",19090679,19281836,"Bra101388"
"A06",19090679,19281836,"Bra010002"
"A06",19090679,19281836,"Bra010003"
"A06",19090679,19281836,"Bra010005"
"A06",19090679,19281836,"Bra010006"
"A06",19090679,19281836,"Bra010009"
"A06",19090679,19281836,"Bra010010"
"A06",19090679,19281836,"Bra010011"
"A06",19090679,19281836,"Bra010014"
"A06",19090679,19281836,"Bra010015"
"A06",19090679,19281836,"Bra010018"
"A06",20026895,20182009,"Bra037429"
"A06",20026895,20182009,"Bra037430"
"A06",20026895,20182009,"Bra037431"
"A06",20026895,20182009,"Bra037435"
"A06",20026895,20182009,"Bra037438"
"A06",20026895,20182009,"Bra037440"
"A06",20026895,20182009,"Bra037441"
"A06",20026895,20182009,"Bra037442"
"A06",20026895,20182009,"Bra037444"
"A06",20026895,20182009,"Bra037445"
"A06",20026895,20182009,"Bra037446"
"A06",20026895,20182009,"Bra101392"
"A06",20026895,20182009,"Bra037448_Bra037451"
"A06",20026895,20182009,"Bra037450"
"A06",20026895,20182009,"Bra037453"
"A06",20026895,20182009,"Bra101393"
"A06",20219607,20224003,"Bra037464"
"A06",20219607,20224003,"Bra037465"
"A06",20233652,20240622,"Bra037468"
"A06",20233652,20240622,"Bra037469"
"A06",20248947,20335607,"Bra037472"
"A06",20248947,20335607,"Bra037474"
"A06",20248947,20335607,"Bra037475"
"A06",20248947,20335607,"Bra037478"
"A06",20248947,20335607,"Bra037479"
"A06",20248947,20335607,"Bra037482"
"A06",20248947,20335607,"Bra037483"
"A06",20248947,20335607,"Bra037484"
"A06",20248947,20335607,"Bra037485"
"A06",20248947,20335607,"Bra037487"
"A06",20248947,20335607,"Bra037488"
"A06",20248947,20335607,"Bra037489"
"A06",20248947,20335607,"Bra037491"
"A06",20369541,20497991,"Bra037500"
"A06",20369541,20497991,"Bra037502"
"A06",20369541,20497991,"Bra037503"
"A06",20369541,20497991,"Bra037504"
"A06",20369541,20497991,"Bra037505"
"A06",20369541,20497991,"Bra101395"
"A06",20369541,20497991,"Bra037511"
"A06",20369541,20497991,"Bra101396"
"A06",20369541,20497991,"Bra037512"
"A06",20369541,20497991,"Bra037513"
"A06",20369541,20497991,"Bra037516"
"A06",20369541,20497991,"Bra101397"
"A06",20369541,20497991,"Bra037520"
"A06",20369541,20497991,"Bra037521"
"A06",20369541,20497991,"Bra037522"
"A06",20369541,20497991,"Bra037525"
"A06",20369541,20497991,"Bra037526"
"A06",20369541,20497991,"Bra037528"
"A06",20369541,20497991,"Bra037530"
"A06",20369541,20497991,"Bra037531"
"A06",20531745,20703122,"Bra025423"
"A06",20531745,20703122,"Bra025420"
"A06",20531745,20703122,"Bra025418"
"A06",20531745,20703122,"Bra025417"
"A06",20531745,20703122,"Bra025415"
"A06",20531745,20703122,"Bra025414"
"A06",20531745,20703122,"Bra025412"
"A06",20531745,20703122,"Bra025411"
"A06",20531745,20703122,"Bra025410"
"A06",20531745,20703122,"Bra025409"
"A06",20703243,20737089,"Bra025407"
"A06",20703243,20737089,"Bra025406"
"A06",20703243,20737089,"Bra025405"
"A06",20703243,20737089,"Bra025404"
"A06",20703243,20737089,"Bra025403"
"A06",20776261,20788803,"Bra025386"
"A06",20776261,20788803,"Bra101399"
"A06",20776261,20788803,"Bra025385"
"A06",20776261,20788803,"Bra025384"
"A06",20791912,20934522,"Bra025381"
"A06",20791912,20934522,"Bra025376"
"A06",20791912,20934522,"Bra025374"
"A06",20791912,20934522,"Bra025371"
"A06",20791912,20934522,"Bra025364"
"A06",20791912,20934522,"Bra101401"
"A06",20791912,20934522,"Bra025362"
"A06",20791912,20934522,"Bra025361"
"A06",20791912,20934522,"Bra025360"
"A06",20791912,20934522,"Bra101402"
"A06",20957783,20969394,"Bra025356"
"A06",20957783,20969394,"Bra025355"
"A06",20978621,20983585,"Bra025350"
"A06",20984771,20998930,"Bra025349"
"A06",20984771,20998930,"Bra025348"
"A06",20984771,20998930,"Bra025347"
"A06",20984771,20998930,"Bra101403"
"A06",20984771,20998930,"Bra025346"
"A06",21022843,21127142,"Bra025340"
"A06",21022843,21127142,"Bra025339"
"A06",21022843,21127142,"Bra025334"
"A06",21022843,21127142,"Bra025327_Bra025330"
"A06",21022843,21127142,"Bra025324"
"A06",21022843,21127142,"Bra025323"
"A06",21022843,21127142,"Bra101404"
"A06",21022843,21127142,"Bra025321"
"A06",21022843,21127142,"Bra025320"
"A06",21127508,21190333,"Bra025319"
"A06",21127508,21190333,"Bra025318"
"A06",21127508,21190333,"Bra025316"
"A06",21247151,21275985,"Bra025297"
"A06",21247151,21275985,"Bra025296"
"A06",21247151,21275985,"Bra025295"
"A06",21247151,21275985,"Bra025294"
"A06",21247151,21275985,"Bra025293"
"A06",21317462,21398613,"Bra025284"
"A06",21317462,21398613,"Bra025282"
"A06",21317462,21398613,"Bra025280_Bra025281"
"A06",21317462,21398613,"Bra025279"
"A06",21317462,21398613,"Bra025276"
"A06",21317462,21398613,"Bra025274"
"A06",21429626,21530115,"Bra025263"
"A06",21429626,21530115,"Bra025262"
"A06",21429626,21530115,"Bra025261"
"A06",21429626,21530115,"Bra025255"
"A06",21429626,21530115,"Bra025253"
"A06",21429626,21530115,"Bra025252"
"A06",21429626,21530115,"Bra025250"
"A06",21429626,21530115,"Bra025248"
"A06",21429626,21530115,"Bra025245"
"A06",21534258,21535518,"Bra025242"
"A06",21537436,21572580,"Bra025240"
"A06",21537436,21572580,"Bra025236"
"A06",21573093,21606331,"Bra025232"
"A06",21573093,21606331,"Bra025230"
"A06",21573093,21606331,"Bra025228"
"A06",21612589,21637068,"Bra025225"
"A06",21612589,21637068,"Bra025224"
"A06",21612589,21637068,"Bra025223"
"A06",21612589,21637068,"Bra025221"
"A06",21612589,21637068,"Bra025219"
"A06",21638802,21662165,"Bra025217"
"A06",21638802,21662165,"Bra025216"
"A06",21638802,21662165,"Bra025215"
"A06",21638802,21662165,"Bra025213"
"A06",21663277,21845705,"Bra025212"
"A06",21663277,21845705,"Bra025208"
"A06",21663277,21845705,"Bra025207"
"A06",21663277,21845705,"Bra025206"
"A06",21663277,21845705,"Bra025205"
"A06",21663277,21845705,"Bra025203"
"A06",21663277,21845705,"Bra025202"
"A06",21663277,21845705,"Bra025197"
"A06",21663277,21845705,"Bra025192"
"A06",21663277,21845705,"Bra025185"
"A06",21663277,21845705,"Bra025184"
"A06",21663277,21845705,"Bra025183"
"A06",21663277,21845705,"Bra025182"
"A06",21663277,21845705,"Bra025181"
"A06",21663277,21845705,"Bra101409"
"A06",21850152,21853483,"Bra025179"
"A06",21850152,21853483,"Bra025178"
"A06",21864503,21898534,"Bra025176"
"A06",21864503,21898534,"Bra025175"
"A06",21864503,21898534,"Bra025173"
"A06",21864503,21898534,"Bra025171"
"A06",21864503,21898534,"Bra025170"
"A06",21929279,21994589,"Bra025164"
"A06",21929279,21994589,"Bra025163"
"A06",21929279,21994589,"Bra025161"
"A06",21929279,21994589,"Bra025160"
"A06",21929279,21994589,"Bra101411"
"A06",21929279,21994589,"Bra101412"
"A06",21929279,21994589,"Bra025159"
"A06",22023987,22053557,"Bra025158"
"A06",22023987,22053557,"Bra025157"
"A06",22023987,22053557,"Bra025156"
"A06",22131849,22141743,"Bra101417"
"A06",22131849,22141743,"Bra025148"
"A06",22131849,22141743,"Bra025147"
"A06",22197900,22308498,"Bra025139"
"A06",22197900,22308498,"Bra025138"
"A06",22197900,22308498,"Bra025137"
"A06",22197900,22308498,"Bra025136"
"A06",22197900,22308498,"Bra025135"
"A06",22197900,22308498,"Bra025133"
"A06",22197900,22308498,"Bra025131"
"A06",22197900,22308498,"Bra025127"
"A06",22197900,22308498,"Bra025126"
"A06",22197900,22308498,"Bra025124"
"A06",22197900,22308498,"Bra025123"
"A06",22197900,22308498,"Bra025120"
"A06",22197900,22308498,"Bra025119"
"A06",22197900,22308498,"Bra025118"
"A06",22197900,22308498,"Bra025117"
"A06",22197900,22308498,"Bra025116"
"A06",22197900,22308498,"Bra025115"
"A06",22197900,22308498,"Bra025114"
"A06",22316367,22375294,"Bra024777"
"A06",22316367,22375294,"Bra024781"
"A06",22394342,22403971,"Bra024791"
"A06",22394342,22403971,"Bra024792"
"A06",22404343,22428517,"Bra024795"
"A06",22404343,22428517,"Bra024798"
"A06",22404343,22428517,"Bra024799"
"A06",22495370,22511699,"Bra024809"
"A06",22495370,22511699,"Bra024811"
"A06",22495370,22511699,"Bra024813"
"A06",22521300,22528507,"Bra024816"
"A06",22559035,22563899,"Bra024819"
"A06",22559035,22563899,"Bra024820"
"A06",22559035,22563899,"Bra024821"
"A06",22593223,22657497,"Bra024832"
"A06",22593223,22657497,"Bra024834"
"A06",22593223,22657497,"Bra024835"
"A06",22593223,22657497,"Bra024836"
"A06",22593223,22657497,"Bra024837"
"A06",22593223,22657497,"Bra024838"
"A06",22673974,22730846,"Bra024841"
"A06",22673974,22730846,"Bra024843"
"A06",22673974,22730846,"Bra024844"
"A06",22673974,22730846,"Bra024847"
"A06",22731418,22734886,"Bra024848"
"A06",22747761,22862612,"Bra024851"
"A06",22747761,22862612,"Bra024855"
"A06",22747761,22862612,"Bra024856"
"A06",22747761,22862612,"Bra101421"
"A06",22747761,22862612,"Bra024858"
"A06",22887200,23046976,"Bra024867_Bra024868"
"A06",22887200,23046976,"Bra024870"
"A06",22887200,23046976,"Bra024871"
"A06",22887200,23046976,"Bra024873"
"A06",22887200,23046976,"Bra024876"
"A06",22887200,23046976,"Bra024878"
"A06",22887200,23046976,"Bra024879"
"A06",22887200,23046976,"Bra024882"
"A06",22887200,23046976,"Bra024883"
"A06",22887200,23046976,"Bra024884"
"A06",23089714,23094238,"Bra024896"
"A06",23099182,23161465,"Bra024898"
"A06",23099182,23161465,"Bra024899"
"A06",23099182,23161465,"Bra024902"
"A06",23099182,23161465,"Bra024904"
"A06",23099182,23161465,"Bra024906"
"A06",23099182,23161465,"Bra024907"
"A06",23099182,23161465,"Bra024908"
"A06",23099182,23161465,"Bra024910"
"A06",23099182,23161465,"Bra024912"
"A06",23165643,23171272,"Bra024913"
"A06",23171792,23173760,"Bra024915"
"A06",23171792,23173760,"Bra024916"
"A06",23187990,23227637,"Bra024921"
"A06",23187990,23227637,"Bra024922"
"A06",23187990,23227637,"Bra024924"
"A06",23187990,23227637,"Bra024925"
"A06",23187990,23227637,"Bra101422"
"A06",23228691,23273959,"Bra024938"
"A06",23228691,23273959,"Bra024940"
"A06",23228691,23273959,"Bra024941"
"A06",23228691,23273959,"Bra024942"
"A06",23228691,23273959,"Bra024945"
"A06",23228691,23273959,"Bra024946"
"A06",23288388,23327562,"Bra024950"
"A06",23288388,23327562,"Bra024951"
"A06",23288388,23327562,"Bra024952"
"A06",23288388,23327562,"Bra024953"
"A06",23288388,23327562,"Bra024956"
"A06",23328786,23410718,"Bra024959"
"A06",23328786,23410718,"Bra024960"
"A06",23328786,23410718,"Bra024961"
"A06",23328786,23410718,"Bra024962"
"A06",23328786,23410718,"Bra024963"
"A06",23328786,23410718,"Bra024966"
"A06",23328786,23410718,"Bra024967"
"A06",23328786,23410718,"Bra024969"
"A06",23328786,23410718,"Bra024971"
"A06",23475732,23489236,"Bra024986"
"A06",23475732,23489236,"Bra024987"
"A06",23475732,23489236,"Bra101423"
"A06",23475732,23489236,"Bra024988"
"A06",23475732,23489236,"Bra024990"
"A06",23493878,23546743,"Bra024991"
"A06",23493878,23546743,"Bra024992"
"A06",23493878,23546743,"Bra024993"
"A06",23493878,23546743,"Bra024996"
"A06",23493878,23546743,"Bra024998"
"A06",23619467,23626327,"Bra025014"
"A06",23619467,23626327,"Bra025015"
"A06",23633827,23689293,"Bra025016"
"A06",23633827,23689293,"Bra025017"
"A06",23633827,23689293,"Bra101424"
"A06",23633827,23689293,"Bra025018"
"A06",23633827,23689293,"Bra025019"
"A06",23633827,23689293,"Bra025023"
"A06",23748021,23872353,"Bra025037"
"A06",23748021,23872353,"Bra025039"
"A06",23748021,23872353,"Bra025040"
"A06",23748021,23872353,"Bra025042"
"A06",23748021,23872353,"Bra025043"
"A06",23748021,23872353,"Bra025045"
"A06",23748021,23872353,"Bra025046"
"A06",23748021,23872353,"Bra101425"
"A06",23748021,23872353,"Bra025052"
"A06",23748021,23872353,"Bra025054"
"A06",23748021,23872353,"Bra025055"
"A06",23748021,23872353,"Bra025057"
"A06",23908707,23918954,"Bra025066"
"A06",23908707,23918954,"Bra025068"
"A06",23908707,23918954,"Bra025069"
"A06",23966647,23969480,"Bra025079"
"A06",24029301,24041991,"Bra025089"
"A06",24101702,24175147,"Bra025103"
"A06",24101702,24175147,"Bra025105"
"A06",24101702,24175147,"Bra025106"
"A06",24101702,24175147,"Bra025108"
"A06",24101702,24175147,"Bra025111"
"A06",24101702,24175147,"Bra025112"
"A06",24101702,24175147,"Bra033758"
"A06",24176157,24219641,"Bra033757"
"A06",24176157,24219641,"Bra033752"
"A06",24176157,24219641,"Bra033749"
